,date,hospitalized
319,11/16/20,0
320,11/17/20,0
321,11/18/20,0
322,11/19/20,0
323,11/20/20,0
324,11/21/20,0
325,11/22/20,0
326,11/23/20,0
327,11/24/20,0
328,11/25/20,0
329,11/26/20,0
330,11/27/20,0
331,11/28/20,0
332,11/29/20,0
333,11/30/20,0
334,12/01/20,0
335,12/02/20,0
336,12/03/20,0
337,12/04/20,0
338,12/05/20,0
339,12/06/20,0
340,12/07/20,0
341,12/08/20,0
342,12/09/20,0
343,12/10/20,0
344,12/11/20,0
345,12/12/20,0
346,12/13/20,0
347,12/14/20,0
348,12/15/20,0
349,12/16/20,0
350,12/17/20,0
351,12/18/20,0
352,12/19/20,0
353,12/20/20,0
354,12/21/20,0
355,12/22/20,0
356,12/23/20,0
357,12/24/20,0
358,12/25/20,0
359,12/26/20,0
360,12/27/20,0
361,12/28/20,0
362,12/29/20,0
363,12/30/20,0
364,12/31/20,0
365,01/01/21,0
366,01/02/21,0
367,01/03/21,0
368,01/04/21,0
369,01/05/21,0
370,01/06/21,0
371,01/07/21,0
372,01/08/21,0
373,01/09/21,0
374,01/10/21,0
375,01/11/21,0
376,01/12/21,0
377,01/13/21,0
378,01/14/21,0
379,01/15/21,0
380,01/16/21,0
381,01/17/21,0
382,01/18/21,0
383,01/19/21,0
384,01/20/21,0
385,01/21/21,0
386,01/22/21,0
387,01/23/21,0
388,01/24/21,0
389,01/25/21,0
390,01/26/21,0
391,01/27/21,0
392,01/28/21,0
393,01/29/21,0
394,01/30/21,0
395,01/31/21,0
396,02/01/21,0
397,02/02/21,0
398,02/03/21,0
399,02/04/21,0
400,02/05/21,0
401,02/06/21,0
402,02/07/21,0
403,02/08/21,0
404,02/09/21,0
405,02/10/21,0
406,02/11/21,0
407,02/12/21,0
408,02/13/21,0
409,02/14/21,0
410,02/15/21,0
411,02/16/21,0
412,02/17/21,0
413,02/18/21,0
414,02/19/21,0
415,02/20/21,0
416,02/21/21,0
417,02/22/21,0
418,02/23/21,0
419,02/24/21,0
420,02/25/21,0
421,02/26/21,0
422,02/27/21,0
423,02/28/21,0
424,03/01/21,0
425,03/02/21,0
426,03/03/21,0
427,03/04/21,0
428,03/05/21,0
429,03/06/21,0
430,03/07/21,0
431,03/08/21,0
432,03/09/21,0
433,03/10/21,0
434,03/11/21,0
435,03/12/21,0
436,03/13/21,0
437,03/14/21,0
438,03/15/21,0
439,03/16/21,0
440,03/17/21,0
441,03/18/21,0
442,03/19/21,0
443,03/20/21,0
444,03/21/21,0
445,03/22/21,0
446,03/23/21,0
447,03/24/21,0
448,03/25/21,0
449,03/26/21,0
450,03/27/21,0
451,03/28/21,0
452,03/29/21,0
453,03/30/21,0
454,03/31/21,0
455,04/01/21,0
456,04/02/21,0
457,04/03/21,0
458,04/04/21,0
459,04/05/21,0
460,04/06/21,0
461,04/07/21,0
462,04/08/21,0
463,04/09/21,0
464,04/10/21,0
465,04/11/21,0
466,04/12/21,0
467,04/13/21,0
468,04/14/21,0
469,04/15/21,0
470,04/16/21,0
471,04/17/21,0
472,04/18/21,0
473,04/19/21,0
474,04/20/21,0
475,04/21/21,0
476,04/22/21,0
477,04/23/21,0
478,04/24/21,0
479,04/25/21,0
480,04/26/21,0
481,04/27/21,0
482,04/28/21,0
483,04/29/21,0
484,04/30/21,0
485,05/01/21,0
486,05/02/21,0
487,05/03/21,0
488,05/04/21,0
489,05/05/21,0
490,05/06/21,0
491,05/07/21,0
492,05/08/21,0
493,05/09/21,0
494,05/10/21,0
495,05/11/21,0
496,05/12/21,0
497,05/13/21,0
498,05/14/21,0
499,05/15/21,0
500,05/16/21,0
501,05/17/21,0
502,05/18/21,0
503,05/19/21,0
504,05/20/21,0
505,05/21/21,0
506,05/22/21,0
507,05/23/21,0
508,05/24/21,0
509,05/25/21,0
510,05/26/21,0
511,05/27/21,0
512,05/28/21,0
513,05/29/21,0
514,05/30/21,0
515,05/31/21,0
516,06/01/21,0
517,06/02/21,0
518,06/03/21,0
519,06/04/21,0
520,06/05/21,0
521,06/06/21,0
522,06/07/21,0
523,06/08/21,0
524,06/09/21,0
525,06/10/21,0
526,06/11/21,0
527,06/12/21,0
528,06/13/21,0
529,06/14/21,0
530,06/15/21,0
531,06/16/21,0
532,06/17/21,0
533,06/18/21,0
534,06/19/21,0
535,06/20/21,0
536,06/21/21,0
537,06/22/21,0
538,06/23/21,0
539,06/24/21,0
540,06/25/21,0
541,06/26/21,0
542,06/27/21,0
543,06/28/21,0
544,06/29/21,0
545,06/30/21,0
546,07/01/21,0
547,07/02/21,0
548,07/03/21,0
549,07/04/21,0
550,07/05/21,0
551,07/06/21,0
552,07/07/21,0
553,07/08/21,0
554,07/09/21,0
555,07/10/21,0
556,07/11/21,0
557,07/12/21,0
558,07/13/21,0
559,07/14/21,0
560,07/15/21,0
561,07/16/21,0
562,07/17/21,0
563,07/18/21,0
564,07/19/21,0
565,07/20/21,0
566,07/21/21,0
567,07/22/21,0
568,07/23/21,0
569,07/24/21,0
570,07/25/21,0
571,07/26/21,0
572,07/27/21,0
573,07/28/21,0
574,07/29/21,0
575,07/30/21,0
576,07/31/21,0
577,08/01/21,0
578,08/02/21,0
579,08/03/21,0
580,08/04/21,0
581,08/05/21,0
582,08/06/21,0
583,08/07/21,0
584,08/08/21,0
585,08/09/21,0
586,08/10/21,0
587,08/11/21,0
588,08/12/21,0
589,08/13/21,0
590,08/14/21,0
591,08/15/21,0
592,08/16/21,0
593,08/17/21,0
594,08/18/21,0
595,08/19/21,0
596,08/20/21,0
597,08/21/21,0
598,08/22/21,0
599,08/23/21,0
600,08/24/21,0
601,08/25/21,0
602,08/26/21,0
603,08/27/21,0
604,08/28/21,0
605,08/29/21,0
606,08/30/21,0
607,08/31/21,0
608,09/01/21,0
609,09/02/21,0
610,09/03/21,0
611,09/04/21,0
612,09/05/21,0
613,09/06/21,0
614,09/07/21,0
615,09/08/21,0
616,09/09/21,0
617,09/10/21,0
618,09/11/21,0
619,09/12/21,0
620,09/13/21,0
621,09/14/21,0
622,09/15/21,0
623,09/16/21,0
624,09/17/21,0
625,09/18/21,0
626,09/19/21,0
627,09/20/21,0
628,09/21/21,0
629,09/22/21,0
630,09/23/21,0
631,09/24/21,0
632,09/25/21,0
633,09/26/21,0
634,09/27/21,0
635,09/28/21,0
636,09/29/21,0
637,09/30/21,0
638,10/01/21,0
639,10/02/21,0
640,10/03/21,0
641,10/04/21,0
642,10/05/21,0
643,10/06/21,0
644,10/07/21,0
645,10/08/21,0
646,10/09/21,0
647,10/10/21,0
648,10/11/21,0
649,10/12/21,0
650,10/13/21,0
651,10/14/21,0
652,10/15/21,0
653,10/16/21,0
654,10/17/21,0
655,10/18/21,0
656,10/19/21,0
657,10/20/21,0
658,10/21/21,0
659,10/22/21,0
660,10/23/21,0
661,10/24/21,0
662,10/25/21,0
663,10/26/21,0
664,10/27/21,0
665,10/28/21,0
666,10/29/21,0
667,10/30/21,0
668,10/31/21,0
669,11/01/21,0
670,11/02/21,0
671,11/03/21,0
672,11/04/21,0
673,11/05/21,0
674,11/06/21,0
675,11/07/21,0
676,11/08/21,0
677,11/09/21,0
678,11/10/21,0
679,11/11/21,0
680,11/12/21,0
681,11/13/21,0
682,11/14/21,0
683,11/15/21,0
684,11/16/21,0
685,11/17/21,0
686,11/18/21,0
687,11/19/21,0
688,11/20/21,0
689,11/21/21,0
690,11/22/21,0
691,11/23/21,0
692,11/24/21,0
693,11/25/21,0
694,11/26/21,0
695,11/27/21,0
696,11/28/21,0
697,11/29/21,0
698,11/30/21,0
699,12/01/21,0
700,12/02/21,0
701,12/03/21,0
702,12/04/21,0
703,12/05/21,0
704,12/06/21,0
705,12/07/21,0
706,12/08/21,0
707,12/09/21,0
708,12/10/21,0
709,12/11/21,0
710,12/12/21,0
711,12/13/21,0
712,12/14/21,0
713,12/15/21,0
714,12/16/21,0
715,12/17/21,0
716,12/18/21,0
717,12/19/21,0
718,12/20/21,0
719,12/21/21,0
720,12/22/21,0
721,12/23/21,0
722,12/24/21,0
723,12/25/21,0
724,12/26/21,0
725,12/27/21,0
726,12/28/21,0
727,12/29/21,0
728,12/30/21,0
729,12/31/21,0
730,01/01/22,0
731,01/02/22,0
732,01/03/22,0
733,01/04/22,0
734,01/05/22,0
735,01/06/22,0
736,01/07/22,0
737,01/08/22,0
738,01/09/22,0
739,01/10/22,0
740,01/11/22,0
741,01/12/22,0
742,01/13/22,0
743,01/14/22,0
744,01/15/22,0
745,01/16/22,0
746,01/17/22,0
747,01/18/22,0
748,01/19/22,0
749,01/20/22,0
750,01/21/22,0
751,01/22/22,0
752,01/23/22,0
753,01/24/22,0
754,01/25/22,0
755,01/26/22,0
756,01/27/22,0
757,01/28/22,0
758,01/29/22,0
759,01/30/22,0
760,01/31/22,0
761,02/01/22,0
762,02/02/22,0
763,02/03/22,0
764,02/04/22,0
765,02/05/22,0
766,02/06/22,0
767,02/07/22,0
768,02/08/22,0
769,02/09/22,0
770,02/10/22,0
771,02/11/22,0
772,02/12/22,0
773,02/13/22,0
774,02/14/22,0
775,02/15/22,0
776,02/16/22,0
777,02/17/22,0
778,02/18/22,0
779,02/19/22,0
780,02/20/22,0
781,02/21/22,0
782,02/22/22,0
783,02/23/22,0
784,02/24/22,0
785,02/25/22,0
786,02/26/22,0
787,02/27/22,0
788,02/28/22,0
789,03/01/22,0
790,03/02/22,0
791,03/03/22,0
792,03/04/22,0
793,03/05/22,0
794,03/06/22,0
795,03/07/22,0
796,03/08/22,0
797,03/09/22,0
798,03/10/22,0
799,03/11/22,0
800,03/12/22,0
801,03/13/22,0
802,03/14/22,0
803,03/15/22,0
804,03/16/22,0
805,03/17/22,0
806,03/18/22,0
807,03/19/22,0
808,03/20/22,0
809,03/21/22,0
810,03/22/22,0
811,03/23/22,0
812,03/24/22,0
813,03/25/22,0
814,03/26/22,0
815,03/27/22,0
816,03/28/22,0
817,03/29/22,0
818,03/30/22,0
819,03/31/22,0
820,04/01/22,0
821,04/02/22,0
822,04/03/22,0
823,04/04/22,0
824,04/05/22,0
825,04/06/22,0
826,04/07/22,0
827,04/08/22,0
828,04/09/22,0
829,04/10/22,0
830,04/11/22,0
831,04/12/22,0
832,04/13/22,0
833,04/14/22,0
834,04/15/22,0
835,04/16/22,0
836,04/17/22,0
837,04/18/22,0
838,04/19/22,0
839,04/20/22,0
840,04/21/22,0
841,04/22/22,0
842,04/23/22,0
843,04/24/22,0
844,04/25/22,0
845,04/26/22,0
846,04/27/22,0
847,04/28/22,0
848,04/29/22,0
849,04/30/22,0
850,05/01/22,0
851,05/02/22,0
852,05/03/22,0
853,05/04/22,0
854,05/05/22,0
855,05/06/22,0
856,05/07/22,0
857,05/08/22,0
858,05/09/22,0
859,05/10/22,0
860,05/11/22,0
861,05/12/22,0
862,05/13/22,0
863,05/14/22,0
864,05/15/22,0
865,05/16/22,0
866,05/17/22,0
867,05/18/22,0
868,05/19/22,0
869,05/20/22,0
870,05/21/22,0
871,05/22/22,0
872,05/23/22,0
873,05/24/22,0
874,05/25/22,0
875,05/26/22,0
876,05/27/22,0
877,05/28/22,0
878,05/29/22,0
879,05/30/22,0
880,05/31/22,0
881,06/01/22,0
882,06/02/22,0
883,06/03/22,0
884,06/04/22,0
885,06/05/22,0
886,06/06/22,0
887,06/07/22,0
888,06/08/22,0
889,06/09/22,0
890,06/10/22,0
891,06/11/22,0
892,06/12/22,0
893,06/13/22,0
894,06/14/22,0
895,06/15/22,0
896,06/16/22,0
897,06/17/22,0
898,06/18/22,0
899,06/19/22,0
900,06/20/22,0
901,06/21/22,0
902,06/22/22,0
903,06/23/22,0
904,06/24/22,0
905,06/25/22,0
906,06/26/22,0
907,06/27/22,0
908,06/28/22,0
909,06/29/22,0
910,06/30/22,0
911,07/01/22,0
912,07/02/22,0
913,07/03/22,0
914,07/04/22,0
915,07/05/22,0
916,07/06/22,0
917,07/07/22,0
918,07/08/22,0
919,07/09/22,0
920,07/10/22,0
921,07/11/22,0
922,07/12/22,0
923,07/13/22,0
924,07/14/22,0
925,07/15/22,0
926,07/16/22,0
927,07/17/22,0
928,07/18/22,0
929,07/19/22,0
930,07/20/22,0
931,07/21/22,0
932,07/22/22,0
933,07/23/22,0
934,07/24/22,0
935,07/25/22,0
936,07/26/22,0
937,07/27/22,0
938,07/28/22,0
939,07/29/22,0
940,07/30/22,0
941,07/31/22,0
942,08/01/22,0
943,08/02/22,0
944,08/03/22,0
945,08/04/22,0
946,08/05/22,0
947,08/06/22,0
948,08/07/22,0
949,08/08/22,0
950,08/09/22,0
951,08/10/22,0
952,08/11/22,0
953,08/12/22,0
954,08/13/22,0
955,08/14/22,0
956,08/15/22,0
957,08/16/22,0
958,08/17/22,0
959,08/18/22,0
960,08/19/22,0
961,08/20/22,0
962,08/21/22,0
963,08/22/22,0
964,08/23/22,0
965,08/24/22,0
966,08/25/22,0
967,08/26/22,0
968,08/27/22,0
969,08/28/22,0
970,08/29/22,0
971,08/30/22,0
972,08/31/22,0
973,09/01/22,0
974,09/02/22,0
975,09/03/22,0
976,09/04/22,0
977,09/05/22,0
978,09/06/22,0
979,09/07/22,0
980,09/08/22,0
981,09/09/22,0
982,09/10/22,0
983,09/11/22,0
984,09/12/22,0
985,09/13/22,0
986,09/14/22,0
987,09/15/22,0
988,09/16/22,0
989,09/17/22,0
990,09/18/22,0
991,09/19/22,0
992,09/20/22,0
993,09/21/22,0
994,09/22/22,0
995,09/23/22,0
996,09/24/22,0
997,09/25/22,0
998,09/26/22,0
999,09/27/22,0
1000,09/28/22,0
1001,09/29/22,0
1002,09/30/22,0
1003,10/01/22,0
1004,10/02/22,0
1005,10/03/22,0
1006,10/04/22,0
1007,10/05/22,0
1008,10/06/22,0
1009,10/07/22,0
1010,10/08/22,0
1011,10/09/22,0
1012,10/10/22,0
1013,10/11/22,0
1014,10/12/22,0
1015,10/13/22,0
1016,10/14/22,0
1017,10/15/22,0
1018,10/16/22,0
1019,10/17/22,0
1020,10/18/22,0
1021,10/19/22,0
1022,10/20/22,0
1023,10/21/22,0
1024,10/22/22,0
1025,10/23/22,0
1026,10/24/22,0
1027,10/25/22,0
1028,10/26/22,0
1029,10/27/22,0
1030,10/28/22,0
1031,10/29/22,0
1032,10/30/22,0
1033,10/31/22,0
1034,11/01/22,0
1035,11/02/22,0
1036,11/03/22,0
1037,11/04/22,0
1038,11/05/22,0
1039,11/06/22,0
1040,11/07/22,0
