,vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
40,01/22/21,0.0023590353858974305,0,0,8.681765520324346,1.286578543799631,4441.974177617658,821.1852508454742,1500.979419128263,659.9572478941345,1980.664939964899,1562.9828128744946
41,01/23/21,0.00282604563798881,0,0,11.049519753140075,1.6374636011995307,4503.298928023375,832.5223227264196,1521.7015540533082,669.068447529081,3136.5440579553274,2475.110431598127
42,01/24/21,0.00205722524485569,0,0,18.152782451587267,2.6901187733992287,2555.017034602802,472.34455234947984,863.3611613018769,379.60644142768297,2952.3304288663303,2329.743726531675
43,01/25/21,0.0012928313916979123,0,0,4.735508465631461,0.7017701147997988,1661.1952300168175,307.1042214829562,561.3314602262203,246.80869099620594,1807.7497467933601,1426.5319323854515
44,01/26/21,0.001770198943858425,0,0,4.735508465631461,0.7017701147997988,2517.5709480718774,465.4219155372211,850.7078222768494,374.0429655443971,2249.371220262716,1775.0243799980929
45,01/27/21,0.002403066649218372,0,0,12.62802257501723,1.8713869727994636,3780.969345810901,698.9856618986462,1277.6204780777775,561.7498040413482,2710.150911157328,2138.6349649376452
46,01/28/21,0.0028034433062225166,0,0,8.681765520324346,1.286578543799631,4188.53472240111,774.3320422755492,1415.3401535530768,622.3029980753732,3373.3199758777187,2661.9551031768738
47,01/29/21,0.0034559877677721707,0,0,4.735508465631461,0.7017701147997988,4886.9856407387915,903.4542680346359,1651.35243362859,726.0739178114454,4420.635861791698,3488.41327704801
48,01/30/21,0.0037854436834534777,0,0,17.36353104064869,2.573157087599262,5139.339702142849,950.1068204650752,1736.6249357537754,763.5669074596767,5033.698819399881,3972.1936715091633
49,01/31/21,0.0028605924560178107,0,0,21.309788095341574,3.157965516599095,3800.506434435731,702.5974724093899,1284.2222201777918,564.6524871108887,3876.3459923767405,3058.903119144999
50,02/01/21,0.0012292011004250377,0,0,2.3677542328157304,0.3508850573998994,1681.275015547893,310.81636006344274,568.116584051235,249.79200415101144,1625.009826737075,1282.3281609595308
51,02/02/21,0.002226582962742685,0,0,16.574279629710112,2.4561954017992957,3110.1959696917284,574.9801676964463,1050.9606659772846,462.09101865379165,2875.20632282107,2268.883532677187
52,02/03/21,0.0036302036188507725,0,0,11.049519753140075,1.6374636011995307,5618.541070357436,1038.6965060480384,1898.5509989291274,834.7632727486834,4186.316125590493,3303.5068282034827
53,02/04/21,0.0036642432887810427,0,0,27.62379938285019,4.093659002998827,5306.490349266397,981.0078659458823,1793.1065070538982,788.4009737213008,4555.725856456963,3595.015527430075
54,02/05/21,0.0046855057784244356,0,0,22.09903950628015,3.2749272023990614,6434.214520444099,1189.4895948715873,2174.1737316047265,955.9502909019986,6162.068702113019,4862.613195609539
55,02/06/21,0.004121283932458724,0,0,19.731285273464422,2.924042144999162,5750.959115481285,1063.176555065301,1943.2961398292246,854.4370135533468,5334.335462073124,4209.432134177613
56,02/07/21,0.0037624785914600308,0,0,30.780805026604497,4.5615057461986925,5205.0060277985285,962.2465169039637,1758.8141244788235,773.3231477767433,4904.012424521226,3869.8555111423807
57,02/08/21,0.001176148117605809,0,0,11.838771164078652,1.7544252869994972,1490.2457045495528,275.5008795139489,503.56621685109474,221.41021413772674,1659.3963708336878,1309.463279238602
58,02/09/21,0.0038481230820300765,0,0,27.62379938285019,4.093659002998827,5333.625194578662,986.0242694330263,1802.275593303918,792.4324779845515,5008.645765843778,3952.4237996201255
59,02/10/21,0.003209626428036373,0,0,18.152782451587267,2.6901187733992287,4464.224750773715,825.2987017049322,1508.4980698532795,663.26308139,4166.175435476763,3287.613401782884
60,02/11/21,0.003327150761293336,0,0,24.46679373909588,3.625812259798961,4583.075373241432,847.2705489786231,1548.6586676283666,680.921070063038,4356.775137040846,3438.0194859583066
61,02/12/21,2.44894107322715e-05,0,0,0.0,0.0,28.220239124754823,5.217059626629768,9.53584970002073,4.192764433780695,37.333962162036784,29.460985560134322
62,02/13/21,0.009192934015275791,0,0,26.83454797191161,3.97669731719886,12085.860102082497,2234.3061131739414,4083.9110157588784,1795.6319988518478,12603.15964775284,9945.408493826397
63,02/14/21,0.0034183615993628996,0,0,10.260268342201499,1.5205019153995643,5252.220658641869,970.9750589715943,1774.7683345538583,780.3379651947995,3978.031915633867,3139.1455403416808
64,02/15/21,0.002237717947123371,0,0,11.838771164078652,1.7544252869994972,3468.3759278136167,641.1966937267472,1171.992604477548,515.3068749287005,2572.604734770877,2030.094491821361
65,02/16/21,0.0027773760171850275,0,0,26.045296560973036,3.8597356313988938,3939.436842434524,728.2814582635672,1331.167941777894,585.2937889387321,3527.0769516240016,2783.2878463390057
66,02/17/21,0.0017362847799126547,0,0,8.681765520324346,1.286578543799631,2708.600259070218,500.7373960867149,915.2581894769897,402.42475555768175,1980.1737036206616,1562.5951683276508
67,02/18/21,0.0034350760275935637,0,0,14.206525396894383,2.1053103443993963,4885.357550020056,903.1532838254072,1650.8022884535887,725.8320275556504,4361.687500483219,3441.8959314267454
68,02/19/21,0.003416727491421854,0,0,18.152782451587267,2.6901187733992287,5083.441920799585,939.7730292815586,1717.7366180787342,755.2620086773803,4126.3852915935395,3256.2141934885303
69,02/20/21,0.002803405006435717,0,0,15.785028218771537,2.3392337159993293,4027.8964381525057,744.6349336316566,1361.0591629529588,598.4364928369292,3518.725933771967,2776.69788904266
70,02/21/21,0.000481290085423336,0,0,3.946257054692884,0.5848084289998323,697.3655245251913,128.92156961960103,235.64551662551227,103.60965956554219,597.8346309368259,471.76341350899304
71,02/22/21,0.0024886526527566444,0,0,25.25604515003446,3.7427739455989273,4215.669567713374,779.3484457626931,1424.5092398030968,626.3345023386239,2518.568736904771,1987.4535916685352
72,02/23/21,0.001585266018924024,0,0,10.260268342201499,1.5205019153995643,2222.8865279806873,410.94377366683716,751.131545601633,330.2608292454948,2040.1045376176155,1609.887803042603
73,02/24/21,0.0021663226119749547,0,0,9.471016931262922,1.4035402295995976,3215.4791695033136,594.443813226565,1086.536720627362,477.73325519520426,2624.6757872600338,2071.1848137868114
74,02/25/21,0.005399095214617722,0,0,50.51209030006892,7.485547891197855,7978.729915618181,1475.0232813598243,2696.0781209558613,1185.4235135662266,6557.022722879829,5174.279411272012
75,02/26/21,0.002830936540443607,0,0,22.09903950628015,3.2749272023990614,3613.276001781108,667.9842883480961,1220.9555250526544,536.8351076944591,3973.610788535731,3135.656739420086
76,02/27/21,0.002957078934433485,0,0,22.88829091721873,3.391888888199028,4339.404462337299,802.2232456640699,1466.3202731031877,644.7181617790469,3622.8680387502804,2858.878532973561
77,02/28/21,0.003731436500197145,0,0,37.09481631411311,5.497199232598424,6143.328978696627,1135.7137494894034,2075.881127004513,912.7325651999514,3942.6628988487796,3111.235132968922
78,03/01/21,0.0021423421297330357,0,0,14.206525396894383,2.1053103443993963,3128.104967597823,578.2909939979613,1057.0122629022978,464.7518114675371,2640.8865866198653,2083.9770838326594
79,03/02/21,0.002676359796838495,0,0,33.148559259420225,4.9123908035985915,4513.067472335791,834.3282279817914,1525.0024251033153,670.5197890638512,2723.9055287959736,2149.489012249274
80,03/03/21,0.0032836218339414225,0,0,23.677542328157305,3.5088505739989944,5354.790373922227,989.9370641529986,1809.4274805789337,795.577051309887,3523.147060870103,2780.1866899642546
81,03/04/21,0.00383149924512263,0,0,27.62379938285019,4.093659002998827,6485.2280296311565,1198.920433427418,2191.411613754764,963.5295189169099,3889.609373671148,3069.3695219097835
82,03/05/21,0.0048772333899932616,0,0,81.29289532667342,12.047053637396546,8447.077345707861,1561.6064055479299,2854.3365496312053,1255.0072771499333,4742.395667267147,3742.3204552307466
83,03/06/21,0.004248605821153716,0,0,37.09481631411311,5.497199232598424,7080.023838875989,1308.8799978656148,2392.397984355201,1051.9000923673646,4412.776080283901,3482.210964298508
84,03/07/21,0.004238222067337775,0,0,50.51209030006892,7.485547891197855,7376.336349685914,1363.6591239452273,2492.5244062054185,1095.9241189220618,4100.349765348961,3235.6690325058053
85,03/08/21,0.0011745799952676546,0,0,23.677542328157305,3.5088505739989944,1951.5380748580449,360.77973879539707,659.4406831014336,289.9457866129881,1216.7924246758569,960.1955425322726
86,03/09/21,0.002824845428706124,0,0,52.87984453288465,7.8364329485977535,5299.435289485208,979.7036010392248,1790.722544628893,787.3527826128557,2362.8468157815387,1864.5702703190275
87,03/10/21,0.003815470160851314,0,0,47.35508465631461,7.017701147997989,6728.356243629044,1243.8674086722283,2273.5666265549426,999.6517971156359,3608.1309484231606,2847.2491965682448
88,03/11/21,0.003855903721386937,0,0,41.83032477974457,6.198969347398223,6852.091138252968,1266.742208573605,2315.3776598550335,1018.0354565560589,3601.253639603838,2841.8221729124302
89,03/12/21,0.006146841532856581,0,0,36.305564903174535,5.380237546798457,10430.091841128133,1928.205172388414,3524.413372782662,1549.6296087082922,6221.017063421498,4909.130541230803
90,03/13/21,0.007443280602359195,0,0,88.3961580251206,13.099708809596246,14195.865673564165,2624.3816483342594,4796.8991625604285,2109.12177036222,6041.715797774874,4767.64028163279
91,03/14/21,0.005531295666141073,0,0,71.8218783954105,10.643513407796949,11284.29677155821,2086.1215541637075,3813.0562079332894,1676.5413629154232,3799.22188633148,2998.042925290511
92,03/15/21,0.0034350372121607926,0,0,43.408827601621724,6.432892718998156,6386.999889600759,1180.7610528039568,2158.219521529692,948.9354734839425,2940.049520260397,2320.052612860578
93,03/16/21,0.004488710838334683,0,0,51.301341711007495,7.602509576997821,8972.950647859543,1658.8243051287807,3032.0334411565914,1333.1378297717313,3259.844380358896,2572.409212855939
94,03/17/21,0.00015487872076289878,0,0,0.0,0.0,356.55186740315224,65.91554182107227,120.48179332526192,52.97396601911379,69.7555608817003,55.04552565182992
95,03/18/21,0.006157486710676052,0,0,97.86717495638352,14.503249039195843,12868.429040888199,2378.9791897431746,4348.347463209453,1911.9005818039973,3931.364462931321,3102.319308391513
96,03/19/21,0.012690916723937705,0,0,249.40344585659028,36.959892712789404,26997.542994984193,4991.02048549906,9122.690673594832,4011.1048516786204,7628.409189661437,6019.732167938499
97,03/20/21,0.0002591850573047913,0,0,2.3677542328157304,0.3508850573998994,613.7902009634174,113.47104687919747,207.4047309754509,91.19262643473013,99.22974153593988,78.30419846246228
98,03/21/21,0.013586638454841276,0,0,315.70056437543076,46.78467431998659,30233.64464692483,5589.276765375855,10216.19589977221,4491.902050113895,6892.537145993923,5439.040636766377
99,03/22/21,0.003177856476263926,0,0,67.8756213407176,10.058704978797117,6782.083237347327,1253.7998875767735,2291.721417329982,1007.6341755568722,1886.3475618713323,1488.555059880471
100,03/23/21,0.005768809315492533,0,0,147.59001384551388,21.87183524459373,13140.862887823332,2429.3438807541006,4440.4050891596535,1952.3768846070338,2634.009277800543,2078.5500601768454
101,03/24/21,0.0069900481589908175,0,0,191.78809285807418,28.42168964939185,15926.52610758038,2944.327862744304,5381.7034835867,2366.2511122723477,3179.772856248212,2509.2231517203877
102,03/25/21,0.007646963559891041,0,0,205.20536684402998,30.410038307991282,17632.22248390931,3259.6589859461765,5958.0722452629525,2619.6714702602844,3286.371142947712,2593.3420183855083
103,03/26/21,0.008051252527871056,0,0,250.19269726752884,37.07685439858937,18561.319587401238,3431.4206413459874,6272.021758463635,2757.7101762339876,3441.1105913824695,2715.450050641328
104,03/27/21,0.007953335822467171,0,0,256.50670855503745,38.012547884989104,18447.895933995973,3410.4520747697256,6233.694977938551,2740.8584884136,3288.336088324661,2594.8925965728836
105,03/28/21,0.006408769564130219,0,0,265.1884740753618,39.29912642878873,14865.553655870848,2748.1864863969736,5023.1922112109205,2208.619295579246,2611.9036423098632,2061.106055568871
106,03/29/21,0.002853189172751648,0,0,91.55316366887492,13.567555552796112,6951.947369002101,1285.202573406295,2349.119897255107,1032.8713922448214,868.0146202673553,684.967914273123
107,03/30/21,0.006320312613634246,0,0,313.332810142615,46.43378926258669,15098.370628650075,2791.227228316669,5101.862971236092,2243.2096021579373,2133.4394430227076,1683.5402669429388
108,03/31/21,0.007849824272754189,0,0,353.5846321004824,52.39883523838498,19059.51534733441,3523.5218093699514,6440.366182014001,2831.72859450727,2385.443687616456,1882.4019194738455
109,04/01/21,0.007577322580862983,0,0,318.85757001918506,47.25252106318646,18543.410589495143,3428.1098150444723,6265.970161538622,2755.049383420242,2181.089368413728,1721.1417879867945
110,04/02/21,0.00840819479026965,0,0,482.2326120834704,71.46359002377952,20505.802602478096,3790.8961152347274,6929.078479140064,3046.6077717385306,2404.110668697474,1897.132412253913
111,04/03/21,0.008606074113017923,0,0,496.4391374803648,73.56890036817892,21203.168127003286,3919.817684854328,7164.723995765576,3150.2174313040728,2258.2134744589885,1782.0019818412827
112,04/04/21,0.006546764480052744,0,0,460.92282398812887,68.30562450718043,16118.098115484965,2979.743671363541,5446.43723251184,2394.713532370897,1675.115933849282,1321.8679047376058
113,04/05/21,0.0016021037981123608,0,0,125.49097433923372,18.59690804219467,3723.986170655146,688.4512145756437,1258.3653969527356,553.2836450885218,607.6593578215725,479.5163044458705
114,04/06/21,0.005442787858844215,0,0,356.74163774423675,52.86668198158485,13217.925848510162,2443.5904666575893,4466.44529410971,1963.8263567146657,1579.816083067241,1246.6648626498945
115,04/07/21,0.007428598533709603,0,0,492.49288042567196,72.98409193917908,18335.014977496954,3389.5838362632066,6195.551579138469,2724.0874306784767,1877.5053076750605,1481.5774580372813
116,04/08/21,0.008881895442948897,0,0,567.4717644648367,84.0954520901759,21992.792125590175,4065.7950263302187,7431.544405641156,3267.5342053646673,2192.3878043311865,1730.0576125642037
117,04/09/21,0.00886303481183451,0,0,666.1281908321588,98.7156628151717,21539.640208875364,3982.021088094914,7278.420665265823,3200.208084168381,2503.340410233414,1975.436610716375
118,04/10/21,0.008145959537749374,0,0,737.1608178166308,109.24221453716869,19887.12812935847,3676.522115727844,6720.023312639609,2954.689474536415,2136.3868610881314,1685.8661342240023
119,04/11/21,0.000717141793979628,0,0,352.79538068954383,52.28187355258501,1714.3795268288554,316.93637231775847,579.3028692762593,254.71043935217725,37.333962162036784,29.460985560134322
120,04/12/21,0.010863499885543092,0,0,1385.925477608141,205.38472026474113,27056.154260858686,5001.855917031291,9142.495899894875,4019.812900887242,2091.1931174182973,1650.202835914366
121,04/13/21,0.005617734716509554,0,0,680.3347162290532,100.8209731595711,13599.984470506843,2514.221427756577,4595.546028509991,2020.5899367412353,1470.270378302317,1160.2201287037108
122,04/14/21,0.0067937631859454175,0,0,1149.150054326568,170.29621452475118,16417.666807732363,3035.1247658616107,5547.663944712061,2439.2213394371847,1596.0268824270727,1259.4571326957423
123,04/15/21,0.006429806400182448,0,0,1333.0456330752563,197.54828731614336,15294.284211804623,2827.445661493849,5168.063773961235,2272.317062938607,1580.7985557557156,1247.4401517435822
124,04/16/21,0.007998260961062093,0,0,1510.627200536436,223.86466662113583,19234.806448051637,3555.927775896902,6499.59847918913,2857.772112047869,1865.2243990691275,1471.8863443661844
125,04/17/21,0.007414966516817484,0,0,1444.3300820175955,214.03988501393866,17798.28773722037,3290.359375287498,6014.187053113074,2644.3442763513785,1732.5905861250492,1367.2223167183388
126,04/18/21,0.005676576497547023,0,0,1429.3343052097625,211.81761298373928,13736.20139397441,2539.40377326204,4641.5748414850905,2040.8280881427536,1015.3855235385531,801.2612783262848
127,04/19/21,0.0030012983912127665,0,0,943.9446874825379,139.8861762167599,6860.774288752893,1268.3474576894912,2318.31176745504,1019.3255379202991,791.3817505663324,624.4953649654789
128,04/20/21,0.0035043986463594193,0,0,734.0038121728765,108.77436779396882,8335.824479927578,1541.0391512506394,2816.7432960061233,1238.4781096706054,856.7161843498968,676.0520896957139
129,04/21/21,0.006458781742935633,0,0,1362.2479352799837,201.87586969074212,15823.95639230002,2925.3658575629,5347.044337561624,2351.01202615726,1142.6157366960206,901.6612159588478
130,04/22/21,0.005666282349365872,0,0,1151.5178085593836,170.64709958215107,13760.622754755448,2543.9185364004697,4649.827019110108,2044.456441979679,1144.0894457287325,902.8241495993794
131,04/23/21,0.00547034548349819,0,0,1486.9496582082788,220.35581604713684,13004.10326744952,2404.0612071788946,4394.192894459553,1932.0581031202505,1125.9137009919516,888.4813013661561
132,04/24/21,0.005518832109326101,0,0,1222.5504355438554,181.17365130414805,13362.283225571407,2470.2777332091955,4515.224832959816,1985.2739593951594,1087.1060297972028,857.8573821654902
133,04/25/21,0.00011242838147371758,0,0,41.041073368805996,6.082007661598257,265.37878715394436,49.0604261042684,89.67366352519495,39.42811169459154,18.175744736781066,14.342848233223288
134,04/26/21,0.006144667100025056,0,0,2381.1715068016865,352.87340605849886,14463.415248343092,2673.8433867174995,4887.3063529856245,2148.8724023978716,942.6825445914288,743.8898853933916
135,04/27/21,0.003767513438457781,0,0,891.0648429496532,132.04974326816216,8944.730408734787,1653.607245502151,3022.4975914565707,1328.9450653379504,871.4532746770166,687.6814261010301
136,04/28/21,0.0038770942503220875,0,0,846.866763937093,125.49988886336402,9231.817072138543,1706.6807943961346,3119.506523981782,1371.5983804431426,916.6470183468506,723.3447244106663
137,04/29/21,0.004151086049252979,0,0,1217.0256756672854,180.3549195035483,9759.31846500896,1804.199678186214,3297.7535606821693,1449.9708233207355,898.9625099543068,709.389520724287
138,04/30/21,3.0735870698201096e-05,0,0,1.5785028218771537,0.23392337159993296,79.23374831181161,14.647898182460505,26.773731850058205,11.771992448691954,4.912363442373262,3.8764454684387264
139,05/01/21,0.007504874781852522,0,0,2097.0409988637984,310.76719917051093,17634.393271534293,3260.060298225148,5958.805772162954,2619.9939906013446,1700.6602237496231,1342.025421173487
140,05/02/21,0.0022616304300015055,0,0,859.4947865121102,127.37127583616349,5318.429681203794,983.2150834802256,1797.140905003907,790.174835597131,362.53242204714667,286.08167557077803
141,05/03/21,0.0005672627905463197,0,0,190.20959003619703,28.18776627779192,1338.8332677071182,247.50934805568536,452.4027155759835,198.914420348788,102.66839594560116,81.01771029036938
142,05/04/21,0.0019440553514338008,0,0,587.2030497383012,87.01949423517506,4492.444989898469,830.5157613315621,1518.0339195533002,667.4558458237807,482.8853263852916,381.0545895475268
143,05/05/21,0.004277904564614712,0,0,996.035280604484,147.6056474795577,9864.058967914301,1823.56299564659,3333.146233607246,1465.5324297768832,1272.793367918912,1004.3870208724741
144,05/06/21,2.160524771461545e-05,0,0,0.7892514109385769,0.11696168579996648,56.98317515575493,10.534447323002418,19.25508112504186,8.466158952826405,2.456181721186631,1.9382227342193632
145,05/07/21,0.005919351651775064,0,0,1687.4195165866772,250.06408424032833,13706.895761037164,2533.9860574959243,4631.672228335069,2036.4740635384428,1508.5868131528287,1190.456403357533
146,05/08/21,0.0032933398709832683,0,0,1027.605337042027,152.28411491155634,7656.910650214727,1415.5287360022962,2587.332758030625,1137.6098730040737,753.5565520600583,594.6467348585006
147,05/09/21,0.003375394563634398,0,0,1145.9930486828137,169.82836778155132,7839.799507619387,1449.339295505647,2649.132399355759,1164.7822117383832,720.1524806519201,568.2869056731173
148,05/10/21,0.0028920105975780075,0,0,814.5074560886113,120.7044597455654,6953.0327628145915,1285.4032295457807,2349.4866607051076,1033.0326524153513,504.0084891874966,397.72330506181333
149,05/11/21,0.0022489219971604376,0,0,535.9017080272937,79.41698465817724,5292.380229704019,978.3993361325674,1788.3385822038879,786.3045915044105,561.4831414632638,443.07771704254645
150,05/12/21,0.0025247889020907867,0,0,527.2199425069693,78.1304061143776,5936.018760510928,1097.3884268476234,2005.8293080543606,881.9318726287163,683.3097548341207,539.2135646598268
151,05/13/21,0.002463184488129153,0,0,816.8752103214271,121.0553448029653,5654.90176307587,1045.4184867208114,1910.8375745041542,840.1654884614394,599.7995763137752,473.31399169636853
152,05/14/21,0.0031831383262970318,0,0,4456.113466159205,660.3656780266107,5224.543116423359,965.8583274147073,1765.415866578838,776.2258308462838,538.8862696283468,425.2460678877283
153,05/15/21,4.1205287681317254e-05,0,0,8.681765520324346,1.286578543799631,98.77083693664187,18.25970869320419,33.37547395007255,14.674675518232435,9.333490540509196,7.3652463900335805
154,05/16/21,0.008702326188280709,0,0,11580.685952701739,1716.178815742908,14950.214373245111,2763.837665276863,5051.7997603109825,2221.1975888805887,1236.4418784453499,975.7013244060274
155,05/17/21,0.0015482019279828472,0,0,2277.779571968733,337.55142521870323,2568.584457258934,474.85275409305183,867.9457044268869,381.6221935593083,165.54664800797892,130.63621228638507
156,05/18/21,0.0017300762061382888,0,0,2380.3822553907476,352.75644437269887,2872.4947247562936,531.0364731490647,970.6394704271102,426.7750413077158,288.8469704115478,227.9349935441971
157,05/19/21,0.004237385834050287,0,0,5641.569085388947,836.0421300981603,7194.532886093743,1330.0492205813623,2431.091528330285,1068.9130403582824,679.8711004244594,536.5000528319198
158,05/20/21,5.328066678011198e-05,0,0,23.677542328157305,3.5088505739989944,121.56410699894384,22.47348762240516,41.0775064000893,18.061139099362997,9.824726884746523,7.752890936877453
159,05/21/21,0.004551373734094905,0,0,6104.859663609892,904.6986396627407,7791.499482963557,1440.4100972985307,2632.8114258307237,1157.606134149797,641.5546655739479,506.2637781780977
160,05/22/21,0.005820425879826036,0,0,5786.002093590707,857.4461185995542,11330.42600858906,2094.6494400918523,3828.6436545583233,1683.3949201629493,840.9966213343024,663.64746419671
161,05/23/21,0.00667151942385874,0,0,6821.49994474212,1010.8998503691103,12677.942426796104,2343.7640372634237,4283.980477734313,1883.5994218759774,1131.3173007785622,892.7453913814387
