,date,hospitalized
433,4/25/21,120
434,4/26/21,130
435,4/27/21,123
436,4/28/21,129
437,4/29/21,127
438,4/30/21,125
439,5/1/21,120
440,5/2/21,107
441,5/3/21,107
442,5/4/21,104
443,5/5/21,103
444,5/6/21,97
445,5/7/21,95
446,5/8/21,97
447,5/9/21,93
448,5/10/21,101
449,5/11/21,93
450,5/12/21,100
451,5/13/21,106
452,5/14/21,103
453,5/15/21,92
454,5/16/21,81
455,5/17/21,77
456,5/18/21,73
457,5/19/21,83
458,5/20/21,88
459,5/21/21,83
460,5/22/21,86
461,5/23/21,90
462,5/24/21,83
463,5/25/21,87
464,5/26/21,88
465,5/27/21,82
466,5/28/21,81
467,5/29/21,81
468,5/30/21,73
469,5/31/21,68
470,6/1/21,76
471,6/2/21,70
472,6/3/21,70
473,6/4/21,72
474,6/5/21,68
475,6/6/21,71
476,6/7/21,70
477,6/8/21,74
478,6/9/21,76
479,6/10/21,80
480,6/11/21,79
481,6/12/21,75
482,6/13/21,72
483,6/14/21,64
484,6/15/21,64
485,6/16/21,63
486,6/17/21,62
487,6/18/21,58
488,6/19/21,55
489,6/20/21,57
490,6/21/21,57
491,6/22/21,64
492,6/23/21,59
493,6/24/21,52
494,6/25/21,51
495,6/26/21,50
496,6/27/21,45
497,6/28/21,50
498,6/29/21,52
499,6/30/21,48
500,7/1/21,47
501,7/2/21,47
502,7/3/21,59
503,7/4/21,55
504,7/5/21,67
505,7/6/21,74
506,7/7/21,83
507,7/8/21,79
508,7/9/21,81
509,7/10/21,90
510,7/11/21,90
511,7/12/21,107
512,7/13/21,116
513,7/14/21,129
514,7/15/21,144
515,7/16/21,162
516,7/17/21,168
517,7/18/21,169
518,7/19/21,188
519,7/20/21,188
520,7/21/21,195
521,7/22/21,212
522,7/23/21,212
523,7/24/21,227
524,7/25/21,245
525,7/26/21,257
526,7/27/21,284
527,7/28/21,306
528,7/29/21,317
529,7/30/21,330
530,7/31/21,354
531,8/1/21,377
532,8/2/21,400
533,8/3/21,425
534,8/4/21,469
535,8/5/21,475
536,8/6/21,502
537,8/7/21,511
538,8/8/21,531
539,8/9/21,549
540,8/10/21,561
541,8/11/21,588
542,8/12/21,600
543,8/13/21,588
544,8/14/21,591
545,8/15/21,581
546,8/16/21,576
547,8/17/21,595
548,8/18/21,605
549,8/19/21,605
550,8/20/21,607
551,8/21/21,634
552,8/22/21,630
553,8/23/21,625
554,8/24/21,633
555,8/25/21,640
556,8/26/21,617
557,8/27/21,623
558,8/28/21,616
559,8/29/21,602
560,8/30/21,591
561,8/31/21,569
562,9/1/21,570
563,9/2/21,569
564,9/3/21,571
565,9/4/21,532
566,9/5/21,540
567,9/6/21,549
568,9/7/21,527
569,9/8/21,536
570,9/9/21,536
571,9/10/21,515
572,9/11/21,494
573,9/12/21,478
574,9/13/21,496
575,9/14/21,524
576,9/15/21,519
577,9/16/21,524
578,9/17/21,502
579,9/18/21,492
580,9/19/21,493
581,9/20/21,492
582,9/21/21,479
583,9/22/21,462
584,9/23/21,446
585,9/24/21,428
586,9/25/21,403
587,9/26/21,394
588,9/27/21,377
589,9/28/21,369
590,9/29/21,354
591,9/30/21,329
592,10/1/21,316
593,10/2/21,303
594,10/3/21,303
595,10/4/21,294
596,10/5/21,274
597,10/6/21,273
598,10/7/21,257
599,10/8/21,242
600,10/9/21,226
601,10/10/21,216
602,10/11/21,205
603,10/12/21,193
604,10/13/21,189
605,10/14/21,193
606,10/15/21,188
607,10/16/21,177
608,10/17/21,175
609,10/18/21,171
610,10/19/21,158
611,10/20/21,162
612,10/21/21,162
613,10/22/21,147
614,10/23/21,145
615,10/24/21,141
616,10/25/21,142
617,10/26/21,135
618,10/27/21,136
619,10/28/21,139
620,10/29/21,132
621,10/30/21,133
622,10/31/21,129
623,11/1/21,118
624,11/2/21,110
625,11/3/21,111
626,11/4/21,114
627,11/5/21,116
628,11/6/21,114
629,11/7/21,123
630,11/8/21,121
631,11/9/21,118
632,11/10/21,113
633,11/11/21,117
634,11/12/21,120
635,11/13/21,113
636,11/14/21,116
637,11/15/21,112
638,11/16/21,111
639,11/17/21,115
640,11/18/21,103
641,11/19/21,102
642,11/20/21,105
643,11/21/21,102
644,11/22/21,104
645,11/23/21,109
646,11/24/21,106
647,11/25/21,106
648,11/26/21,105
649,11/27/21,103
650,11/28/21,106
651,11/29/21,99
652,11/30/21,99
653,12/1/21,96
654,12/2/21,106
655,12/3/21,95
656,12/4/21,94
657,12/5/21,101
658,12/6/21,103
659,12/7/21,99
660,12/8/21,107
661,12/9/21,103
662,12/10/21,105
663,12/11/21,109
664,12/12/21,115
665,12/13/21,118
666,12/14/21,113
667,12/15/21,110
668,12/16/21,113
669,12/17/21,115
670,12/18/21,105
671,12/19/21,108
672,12/20/21,100
673,12/21/21,101
674,12/22/21,106
675,12/23/21,123
676,12/24/21,128
677,12/25/21,140
678,12/26/21,157
679,12/27/21,173
680,12/28/21,200
681,12/29/21,229
682,12/30/21,240
683,12/31/21,262
684,1/1/22,278
685,1/2/22,292
686,1/3/22,311
687,1/4/22,351
688,1/5/22,382
689,1/6/22,401
690,1/7/22,432
691,1/8/22,471
692,1/9/22,523
693,1/10/22,536
694,1/11/22,550
695,1/12/22,552
696,1/13/22,560
697,1/14/22,576
698,1/15/22,612
699,1/16/22,630
700,1/17/22,653
701,1/18/22,679
702,1/19/22,725
703,1/20/22,697
704,1/21/22,678
705,1/22/22,646
706,1/23/22,642
707,1/24/22,661
708,1/25/22,651
709,1/26/22,626
710,1/27/22,613
711,1/28/22,611
712,1/29/22,610
713,1/30/22,607
714,1/31/22,602
715,2/1/22,586
716,2/2/22,569
717,2/3/22,517
718,2/4/22,503
719,2/5/22,449
720,2/6/22,428
721,2/7/22,419
722,2/8/22,408
723,2/9/22,410
724,2/10/22,391
725,2/11/22,376
726,2/12/22,358
727,2/13/22,346
728,2/14/22,333
729,2/15/22,324
730,2/16/22,315
731,2/17/22,293
732,2/18/22,279
733,2/19/22,259
734,2/20/22,242
735,2/21/22,245
736,2/22/22,238
737,2/23/22,231
738,2/24/22,213
739,2/25/22,171
740,2/26/22,155
741,2/27/22,149
742,2/28/22,154
743,3/1/22,152
744,3/2/22,127
745,3/3/22,120
746,3/4/22,109
747,3/5/22,105
748,3/6/22,105
749,3/7/22,110
750,3/8/22,95
751,3/9/22,96
752,3/10/22,87
753,3/11/22,77
754,3/12/22,71
755,3/13/22,64
756,3/14/22,74
757,3/15/22,63
758,3/16/22,56
759,3/17/22,51
760,3/18/22,52
761,3/19/22,47
762,3/20/22,43
763,3/21/22,37
764,3/22/22,41
765,3/23/22,38
766,3/24/22,32
767,3/25/22,30
768,3/26/22,32
769,3/27/22,32
770,3/28/22,31
771,3/29/22,32
772,3/30/22,36
773,3/31/22,35
774,4/1/22,26
775,4/2/22,24
776,4/3/22,28
777,4/4/22,25
